FE;EBITA;OCF;MC;FS
0.197;51.256;33.072;-0.111198953;0
0.201;56.879;39.449;0.210612055;0
0;227;100.8;-0.420229974;0
0;217.7;57.2;-0.282023588;0
39;158.2;14.7;-0.070054755;0
70.8;214.6;47;0.025977621;0
18.7;173.7;-186.8;-0.693268461;0
0;17.5;144.4;-0.38829392;0
72.5;211.8;125.1;-0.203238664;0
95.6;234.2;180.5;1.756955329;0
133;339.7;246.7;11.92261611;0
0;471.6;316;-0.07052642;0
1.6;549.3;446.4;-0.398080473;0
523.5;664.4;566.2;0.542483532;0
0.1;733.1;538.1;0.365871068;0
546.4;783.6;574.2;-0.058314478;0
555;864.9;632.3;0.317968446;0
589.5;989;709.7;-0.0661842;0
120.8;1070;780.9;-0.168737677;0
417.2;1148.2;862.4;0.130789039;0
361.7;1218.3;883.6;0.142419181;0
135.5;1292.2;855.6;-0.066104795;0
480;1286.1;841.4;-0.03673893;0
111.3;1239.1;818.7;-0.033159896;0
347.1;1185.9;739;0.165755199;0
424.9;1714;982.4;0.372071154;0
549.5;1901.3;1175.9;0.052687275;0
417.5;2069.8;1459.4;0.232804708;0
0;-4.146;-1.816;1.842734101;0
1.588;-4.96;-4.288;-0.147228059;0
0;-3.852;-2.844;-0.492423173;0
0;-3.089;-2.399;0.987724854;0
0;-2.029;-2.524;2.428544913;0
0;-4.349;-3.411;-0.252002332;0
0;-3.604;-3.672;-0.039172557;0
0;-2.462;-3.028;-0.148336674;0
0;1.683;-1.159;2.463599814;0
0.033;5.671;0.679;0.007440407;0
1.046;5.15;-2.317;-0.547322878;0
0.108;-4.683;3.179;-0.387827196;0
0.136;-2.59;1.836;0.085163663;0
0.148;-4.912;-4.595;-0.481572186;0
0.097;-3.095;-2.276;-0.805136799;0
0.066;-1.219;-1.233;-0.333333333;0
0;-0.607;-0.032;0.49981792;0
0;-1.528;-1.717;0.093959823;0
0;-1.856;-1.588;2.166072734;0
0;-3.788;4.139;1.518543217;0
0.193;4.915;0;-0.43559276;0
0.003;-2.817;9.431;-0.134672822;0
0.003;-0.908;-1.504;0.809737921;0
1.202;1.538;2.594;-0.4970913;0
1.518;5.579;6.52;0.18197576;0
4.641;3.722;5.215;-0.34278827;0
4.15;-1.406;1.599;-0.578746753;0
10.463;0.01;0.106;-0.122326748;0
13.336;3.739;-6.805;7.899043481;0
15.859;5.272;-2.45;0.710821619;0
13.358;6.98;1.662;0.644537493;0
15.925;10.338;5.992;-0.060395219;0
16.448;4.916;0.562;-0.586120474;0
47.275;-1.596;-5.168;-0.507606781;0
1.456;7.568;3.755;0.374676851;0
1.353;6.28;0.513;-0.181554615;0
9.585;1.103;-0.745;-0.525519389;0
10.289;1.081;0.999;-0.208333333;0
2.825;0.815;0.504;-0.605263158;0
0.059;1.861;0.888;0.833066667;0
0.373;1.765;0.924;0.01890675;0
0.405;1.663;0.81;-0.341090909;0
0.389;1.589;0.99;0.103752759;0
0;1.401;1.009;-0.039148057;0
4.323;0.44;1.583;-0.391663362;0
5.213;0.652;1.181;-0.075076273;0
4.548;1.505;1.151;0.463215172;0
4.496;3.005;1.583;4.053496055;0
2.272;2.745;2.326;0.248057031;0
1.469;2.881;2.543;-0.33470345;0
1.856;2.237;-0.896;-0.27991034;0
5.563;2.443;0.899;-0.243595134;0
5.29;0.309;1.497;-0.618223569;0
3.888;2.208;2.49;-0.176417467;0
1.626;4.706;3.668;2.619766563;0
5.072;6.446;-1.918;0.960978694;0
3.738;9.037;5.739;-0.14007716;0
6.395;1.238;0.86;-0.073651294;0
4.776;5.375;4.555;-0.251407199;0
2.772;0.08;3.499;-0.393491124;0
1.348;3.303;4.832;0.589492935;0
1.109;1.447;3.879;-0.073770492;0
0;0.144;0.072;0;0
0;0.374;0.059;-1;0
0.646;1.037;0.267;0.684402924;0
0.2;0.904;0.439;-0.029366771;0
0;0.633;0.5;-0.464001159;0
0;0.66;0.151;-0.204864865;0
0;0.578;2.1;0.053236557;0
0;-0.988;-0.515;-0.244186047;0
0;-0.7;-0.509;-0.634615385;0
0.145;-0.766;-0.472;1.105263158;0
0;5.534;1.861;0.128413562;0
0;-13.325;7.465;0.102663429;0
0;99.343;95.643;1.030944186;0
0;108.45;104.14;1.309440537;0
0;158.971;95.166;0.301258301;0
0;100.937;53.103;-0.053536061;0
0;540.522;465.756;1.648383396;0
135;779.5;791.3;1.644067578;0
28.6;1077.4;723.9;0.201221907;0
0;1005.1;866;-0.042857887;0
16.7;1342.2;1270.2;0.254467531;0
0;2092.5;1772;0.272058636;0
0;3030;2366;-0.023681976;0
0;2798;2097;-0.169005599;0
832;-948;955;-0.408999814;0
150;-955;1014;-0.143964962;0
217;-1973;1430;-0.362957643;0
5;1285;799;0.209731357;0
505;1082;1211;-0.04614554;0
9.377;-123.982;46.263;0.851844217;0
3.207;-169.702;102.003;-0.090317189;0
0;-190.659;258.637;-0.17749664;0
0;-271.665;348.655;0.37277925;0
0;56.653;6.621;0.266015691;0
0.133;20.856;-69.595;-0.530965599;0
12.248;-2.914;-137.483;0.426593348;0
2.356;3.423;3.17;0.135608141;0
2.356;3.182;3.403;0.759348361;0
3.871;6.189;5.347;0.535315168;0
0;12.598;9.708;1.353350099;0
0;14.707;14.251;0.901320591;0
0;29.574;27.337;0.168763354;0
0;-26.739;29.721;-0.263252425;0
0;25.029;21.197;0.908539134;0
0;42.816;28.745;0.227640606;0
37.345;44.123;35.231;-0.587341056;0
1.32;45.436;12.167;-0.488848017;0
93.223;54.799;34.629;2.103316869;0
0.576;88.282;71.247;0.762846582;0
0.263;105.634;74.473;0.34116593;0
0.213;140.187;136.562;-0.0872487;0
0;133.097;109.97;0.102021104;0
0;-372.959;93.73;-0.836422339;0
100.667;112.543;28.055;-0.233037325;0
0;55.663;101.482;2.979758086;0
0;90.661;80.434;0.141170501;0
0;64.244;53.025;-0.044652707;0
0;56.416;55.142;0.408351495;0
0;99.562;94.387;0.142429281;0
0;-130.167;86.852;1.219196963;0
0;25.867;118.567;3.626264157;0
0;265.613;229.891;-0.206373053;0
8.405;9.16;8.19;0.600559326;0
37.277;9.5;5.78;-0.655434588;0
5.262;16.714;-4.217;14.58458924;0
5.019;25.216;10.723;-0.068746999;0
2.463;1.638;0.572;0.922633268;0
1.766;3.588;2.207;-0.341737038;0
1.84;5.925;3.058;0.441854683;0
2.87;5.993;4.878;0.154862385;0
13.576;34.87;24.397;3.273104655;0
0;496.351;526.185;0.112642407;0
0;541.063;509.124;0.065967273;0
0;512.458;498.251;-0.194256692;0
0;395.376;451.998;0.122004759;0
0;794;652;0.266658063;0
0;1121;1122;0.258373136;0
0;752;770;-0.197815897;0
51;1093;1102;0.124092551;0
0;1895;1598;0.524574205;0
0;2009;2106;-0.307587098;0
63;1577;1549;0.13977665;0
0;2825;2539;0.274045624;0
2;3845;3436;0.541726599;0
2;5459;4536;0.917054077;0
0.254;5.019;-7.957;0.008158787;0
0.375;0.352;0.232;-0.333333333;0
0.138;0.386;0.208;-0.312868435;0
0.041;0.617;0.509;0.136;0
0.042;0.923;0.445;0.218084157;0
0.106;1.17;0.725;1;0
0.682;1.316;0.943;1.263073536;0
0.085;1.73;0.85;-0.528540074;0
0.092;1.506;1.017;1.067188325;0
0.706;2.072;1.589;-0.275862069;0
0.09;2.214;1.797;0.272315225;0
0.031;3.386;2.846;0.030562134;0
0.028;4.167;1.858;0.917127856;0
0.009;3.62;2.2;0.353873762;0
0.533;4.053;1.593;0.352020732;0
1.131;4.99;2.158;0.514688993;0
1.136;5.587;2.347;0.25999938;0
0.928;5.288;4.734;-0.245604225;0
5.185;10.75;7.603;0.327290601;0
4.193;8.393;5.616;-0.207722024;0
2.133;7.413;4.042;0.00161092;0
0.543;11.229;6.628;-0.096841906;0
0.875;10.37;5.841;0.828375286;0
0.872;7.487;5.092;0.159574468;0
0.84;7.532;6.745;-0.405955363;0
0.84;9.105;5.104;0.033354675;0
3.166;2.586;3.808;-0.311234064;0
4.712;18.254;16.476;0.765866209;0
5.78;19.394;11.155;1.079038728;0
5.656;20.395;16.431;0.098477245;0
6.169;24.418;14.57;-0.098942991;0
6.213;17.016;11.233;-0.246856061;0
6.831;19.77;8.741;0.086726581;0
2.588;11.803;9.034;-0.121909888;0
5.309;-10.135;-5.525;-0.276375217;0
56.972;-19.402;-4.431;-0.75308642;0
1.4;335.2;715.8;-0.25729443;0
1.6;464.6;473.7;0.126785714;0
1.8;206.8;267.8;-0.450607501;0
2.1;336.9;177.9;0.591346154;0
14.75;28.189;16.697;-0.394375088;0
6;25.044;15.131;0.063364661;0
8;28.25;26.731;0.149980373;0
8;35.829;28.207;1.374208031;0
72.704;70.356;24.14;0.099922719;0
117;472;219;-0.520125258;0
196;216;289;0.126315789;0
91;529;446;0.523562479;0
174;1050;738;0.299664079;0
192.301;1843.649;1680.346;0.133587155;0
121.716;1208.928;1723.75;-0.096686242;0
122.392;1046.198;622.019;-0.114323151;0
134.987;339.967;693.264;-0.16737452;0
0;0;-302.518;-1;0
191.968;-1.455;122.161;0.044898126;0
125.541;131.979;-83.694;-0.599726323;0
201.615;604.844;285.472;2.071542089;0
90.052;1802.956;707.004;0.853826995;0
660.019;1839.116;1144.721;0.036435697;0
44.4;151.1;90.2;0.29314106;0
31.7;147.9;53.3;0.118131675;0
12.2;168;109.6;0.023932023;0
15.8;188.4;60.2;0.281293459;0
19.4;208.3;139.1;0.073334146;0
68.9;213.5;137.8;0.028336061;0
135.1;286.3;-1.8;0.395561594;0
50;360;212.6;-0.042399559;0
52.1;349.7;209.1;0.696971109;0
55;365.5;276.6;0.082874881;0
140.2;372.6;316.6;-0.335811977;0
39.3;404;225.4;0.750111067;0
47.7;447;266.9;0.309419761;0
155.2;423;419.7;-0.13958858;0
82.5;480.5;322.6;0.027387229;0
102.2;530.1;397.1;0.247327156;0
25.8;606.6;474.8;-0.3916;0
25.9;702.5;568.6;0.645325877;0
230.6;796.6;649.2;0.161164786;0
0.056;7.972;8.823;-0.131546638;0
0.09;1.85;5.401;0.226653068;0
4.505;10.313;-6.107;0.034303919;0
29;121;108;0.08839779;0
12;137;84;-0.137055838;0
30;489;155;0.217647059;0
253;792;471;-0.115942029;0
172;358;232;-0.032786885;0
100;526;341;0.182528814;0
1603;281;698;-0.337627492;0
225;703;434;0.081242481;0
10;618;61;0.200868028;0
7;444;199;-0.064139384;0
1;340;289;0.20356565;0
0;207;214;0.477910495;0
308;402;477;1.351756309;0
319;2174;1777;-0.164974901;0
22;2461;1339;0.08181035;0
0;-2.896;-0.418;0.403979429;0
0;-2.988;-1.094;1.334541451;0
0;-0.324;-0.662;-0.102621546;0
0;5.238;3.251;4.098163351;0
3.755;8.418;3.105;-0.409848556;0
0;13.032;14.023;-0.050384857;0
0;11.541;16.866;-0.615093178;0
0;10.582;6.661;-0.371486178;0
0.611;1.796;0.684;-0.285714286;0
0.365;0.911;2.019;0;0
0.489;1.572;0.949;0.8;0
0.533;1.907;-0.534;-0.222222222;0
2.815;0.116;-2.128;0;0
3.295;2.86;-1.761;2.065204847;0
8.156;4.907;-9.109;0.479023236;0
22.117;6.213;-4.712;-0.71875;0
26.988;1.142;-0.415;1.915083861;0
26.329;106.739;48.457;0.791283512;0
26.353;118.949;54.908;0.244913519;0
39.635;142.851;58.629;0.170137093;0
40.603;167.844;66.841;0.453164658;0
37.252;207.265;93.78;0.519996564;0
39.421;254.249;163.723;-0.066062224;0
8.962;299.895;166.449;0.447230497;0
34.327;231.199;116.544;-0.09694972;0
73.642;258.71;182.174;0.002308636;0
35.992;301.612;193.776;-0.218568433;0
15.082;290.712;192.052;-0.029317684;0
0;-2.189;0;-0.530812313;0
0.706;-2.544;-2.934;1.717215871;0
0.088;0.389;-1.229;1.365828042;0
0;-1.636;-1.8;0.306840169;0
0;-1.399;-1.237;-0.454354606;0
1.996;-1.071;-1.794;-0.578764852;0
1.319;-2.552;-2.805;-0.585144669;0
3.128;-3.176;-2.972;0.657481353;0
15.292;-4.477;-6.373;-0.333219696;0
3.076;1.893;7.858;-1;0
0.06;-2.434;-1.427;-0.521831536;0
0.15;-3.491;-3.675;4.168781624;0
0;-1.677;-1.373;0.805246875;0
0.15;-1.381;-1.298;0.799885462;0
0;-1.544;-0.712;-0.282892185;0
0;-1.988;-1.547;-0.674580469;0
0.13;-5.492;-8.683;2.365416373;0
1.576;-20.812;-32.03;10.56658584;0
0.13;-73.753;-65.866;-0.917028999;0
0;-19.546;-44.86;-0.601750269;0
0;-6.406;-9.898;-0.626935583;0
0;-6.904;-6.748;0.253809135;0
0;-11;16.169;19.57601213;0
0;-9.287;-6.464;0.458463525;0
0.247;-30.558;-8.652;0.102891853;0
15.745;-42.962;-23.364;-0.027861243;0
0.372;-61.43;-47.32;-0.732082723;0
114.921;-87.218;-97.462;1.728036377;0
0.848;-9.619;-10.795;-0.236957404;0
3.003;-3.111;2.564;0.160360463;0
5.005;6.269;2.163;1.754595292;0
0.681;11.844;-4.141;0.182685554;0
3.509;0.87;2.449;-0.241260414;0
8.074;1.543;-3.656;-0.377567089;0
4.064;-11.054;-18.83;-0.673709834;0
0.052;0.239;4.545;3.448939643;0
2.719;-0.759;-2.292;-0.629521875;0
4.481;-3.226;-1.879;0.765048775;0
7.813;-6.26;-12.148;0.205993897;0
6.5;1.561;-4.543;2.620940376;0
13127;3002;0;-0.285919214;0
9133;2070;0;0.595827063;0
10246;2841;0;0.993667397;0
11148;3392;3888;-0.148648649;0
12860.434;4307.439;4792.627;-0.007284073;0
11438.666;4843.414;6366.309;0.055284553;0
11101.8;16513.2;5268;4.893104777;0
14720;8803;5848;-0.827127733;0
16751.947;3623.768;4479.954;-0.193099031;0
12718.639;2817.166;2167.394;-0.196694745;0
8670.047;1941.822;1104.071;-0.430012185;0
8224.581;2215.812;-2452.636;0.670280415;0
13169.766;2964.822;-484.66;0.025839793;0
17479.976;4302.199;4400.487;0.580301609;0
10052.155;5049.171;6094.375;1.208105269;0
10248.385;7406.642;8628.913;0.330038699;0
13319.091;7526.004;534.49;-0.756746212;0
15207.685;4657.901;6594.153;1.305015674;0
10388.3;3719.301;8107.358;0.407588739;0
7878.503;6710.933;6739.474;-0.777313195;0
8134.443;9852.58;8560.351;0.065581366;0
10299.803;10505.111;10496.842;0.639767916;0
9329.871;9547.689;9885.307;0.49355715;0
8000.911;9541.803;10588.611;0.211912203;0
8375.122;11633.58;11178.789;-0.227225608;0
8709.939;14380.717;12484.847;0.971661799;0
79.58;251.868;-134.509;0.895137199;0
43.507;271.166;-173.439;-0.176316096;0
940.345;166.547;-124.498;-0.671687268;0
20.693;188.785;33.064;-0.948085833;0
25.598;163.062;147.836;-0.929142857;0
17.396;105.523;68.748;-0.37539825;1
90.608;140.098;68.684;130.8713692;1
10.934;130.399;154.537;0.989531077;0
9.083;115.677;119.589;0.206909916;0
9.626;116.302;146.833;0.412437412;0
0;16.029;7.347;1.388794258;0
0;14.701;12.732;-0.242768159;0
0;25.751;20.244;0.71264335;0
0;38.605;33.144;0.660585598;0
0;51.792;39.873;0.400872773;0
0;69.605;52.794;0.066884093;0
0;-1.057;-1.902;5.934754955;0
0;-5.782;-6.875;2.877146818;0
0;-16.621;-6.701;-0.917183854;0
0;-1.276;-0.141;-0.206080393;0
0;-0.199;0.727;-0.110162145;0
0;0.493;-0.542;1.669811321;0
0;1.339;2.705;2.662038139;0
0;-1.717;-2.081;-0.537483288;0
0;-1.954;-0.912;0.987804878;0
0.056;-3.527;-1.534;-0.705684889;0
0.057;-1.305;-1.72;-0.907801418;0
0.051;-2.488;-1.164;1.966830273;0
0;-3.189;-3.108;-0.368262572;0
10.108;2.818;1.253;-0.3;0
19.02;1.899;-7.469;0.333333333;0
16.55;6.511;4.505;0.535714286;0
13.9;11.186;4.761;0.465116279;0
0.143;0.415;-5.353;0.680432162;0
0.18;7.823;6.361;1.334102314;0
0.155;11.737;21.683;0.439481827;0
0.542;20.688;-3.043;0.131144905;0
0.275;9.634;4.31;0.046933982;0
1;29.515;20.333;1.336605846;0
2.4;0.384;-3.008;-0.054219823;0
1.899;-0.664;-1.631;-0.408041505;0
1.644;0.824;-0.815;0.497064855;0
1.45;0.791;0.439;0.735209592;0
1.136;0.766;1.968;0.206372301;0
0;-1.522;-1.77;0.243233644;0
0.019;-4.158;-4.072;-0.317203906;0
0;-5.127;-5.843;2.338824806;0
0;-10.456;-7.729;23.00399322;0
0;-3.062;9.184;0.68462373;0
0;3.854;8.04;-0.600480203;0
0;-24.495;-19.495;-0.829588935;0
0;-2.05;10.343;2.417408872;0
2.619;51.067;29.622;0.904627918;0
29.083;54.827;28.531;0.737134869;0
8.342;65.409;64.487;-0.072355869;0
2.1;73.655;79.44;-0.016012323;0
3.936;82.956;88.96;-0.040685274;0
7.494;-5.056;-3.96;-0.773584906;0
5.508;-2.03;0.171;-0.041333333;0
2.147;-2.764;-2.667;-0.217663421;0
20.867;33.604;2.63;0.385791778;0
18.43;32.316;7.332;-0.26138936;0
43.065;31.622;10.757;-0.127425002;0
35.907;29.946;12.331;0.871400695;0
0;-0.173;-0.284;5.969128077;0
1.325;-0.65;-0.774;-1;0
8.54;3.048;6.199;-0.259731324;0
6.601;6.694;5.757;1.96894482;0
6.289;5.034;0.82;-0.173817956;0
11.482;6.522;5.659;-0.093486354;0
46.74;25.087;8.289;1.472814619;0
26.866;54.263;35.354;0.93669671;0
31.591;2.997;12.706;-0.552435082;0
28.373;20.646;0.055;0.107940672;0
44.766;3.885;1.649;0.013521189;0
85.586;24.791;-9.848;-0.063069763;0
7.366;99.628;85.268;6.679319658;0
0.224;111.327;50.456;0.796272927;0
23.027;182.244;152.511;-0.186444848;0
28.737;132.237;141.281;-0.070873878;0
62.23;209.957;70.9;-0.197175219;0
81.964;289.116;155.822;0.460804003;0
154.341;302.696;275.801;0.180496652;0
122;276.209;221.097;0.395251105;0
160;198.391;165.825;-0.32644115;0
0;141.754;435.111;-0.062532218;0
27;723.057;601.302;1.030287101;0
505.661;1139.083;905.514;0.755642944;0
476.7;812.3;272.3;-0.003612512;0
0;1617.3;1752.5;0.408194111;0
411.6;3423.1;2957.2;1.08116764;0
222;6082;5799;1.746792426;0
476;8857;6320;-0.030461122;0
392;7882;5258;0.216707883;0
312;5249;2992;-0.702763595;0
237;1170;1823;-0.153261019;0
822;2845;3045;0.38930572;0
1009;4780;4038;-0.10807418;0
586;6187;5270;0.607168346;0
303;5265;5564;0.432926591;0
606;7102;4241;-0.056864482;0
127;7658;5611;0.313886422;0
115;4928;4820;-0.077792111;0
122;4960;5482;0.292834337;0
33.407;32.339;32.302;0.390451092;0
21.609;63.467;47.812;-0.229744002;0
4.907;65.573;40.268;0.175681068;0
5.105;93.266;48.569;1.87775378;0
6.518;99.135;64.52;-0.042282455;0
38.903;71.96;58.024;0.627642764;0
7.39;77.862;72.702;-0.471361663;0
141.774;89.071;43.127;-0.03549673;0
0.11;75.57;57.8;1.434985423;0
0.32;88.45;50.1;1.136314655;0
0.28;111.9;67.67;-0.179487179;0
0.21;120.16;66.25;-0.0625;0
0.17;127.22;91.08;0.273333333;0
0;0;0;-1;0
10.36;143.38;31.17;-0.868869306;0
20.39;100.02;83.51;3.946070748;0
17.73;153.32;94.96;2.037313719;0
7.29;170;95.81;-0.108565433;0
14.37;184.14;73.22;0.774977287;0
10.29;184.91;87.61;0.627782817;0
23.86;187.74;123.4;-0.210764741;0
13.85;122;62.54;-0.403396903;0
13.81;101.63;80.47;0.265558344;0
0;138.74;120.06;0.143374089;0
0.709;0.176;0.274;0.000376294;0
0.856;-1.015;-0.396;-0.437788603;0
0;0.086;0.81;1.669039146;0
0;-0.41;1.103;-0.333333333;0
0.411;-1.052;-1.375;-0.094;0
1.255;-2.104;-0.338;0.021413924;0
0.681;-2.785;-3.601;0.032945987;0
13.268;-1.289;-0.969;-0.8;0
0.066;0.08;0.334;-0.04;0
0.071;-0.062;0.259;-0.875;0
0;-0.204;-0.201;0.042409342;0
0;-0.085;-0.094;0.010141509;0
0;-0.1;-0.119;299;0
0.362;14.233;22.07;29.5309622;0
0.631;42.395;29.928;-0.060734461;0
0.652;70.568;40.68;0.035675764;0
0.489;90.261;60.227;-0.704126774;0
0.482;60.156;14.449;0.436869683;0
100.515;60.233;49.723;-0.234739347;0
2.963;22.903;10.485;-0.462049048;0
3.419;24.34;11.741;0.057555984;0
4.424;20.007;4.801;-0.861844596;0
44.604;8.519;4.943;-0.88;0
0;52.551;27.868;0.426400252;0
0;61.393;44.272;0.517328199;0
0;82.36;52.527;0.183399894;0
0;102.736;55.09;0.450650869;0
0;120.873;92.464;-0.013595066;0
0;127.888;87.231;0.326606949;0
0;142.478;92.382;-0.292303281;0
0;139.141;96.156;0.246738372;0
88.077;151.73;92.728;0.113353369;0
0;126.698;107.3;0.058138605;0
0;127.795;108.405;0.001579613;0
0;137.438;111.686;0.29179892;0
0;178.02;142.295;0.500305338;0
3.144;209.915;144.888;0.054468997;0
8.21;247.162;160.031;0.172972778;0
5.83;293.121;197.238;0.157780847;0
5.856;309.116;224.131;-0.342043536;0
8.346;253.279;212.532;0.300584857;0
119.445;318.319;184.477;0.272919939;0
2.444;409.156;217.241;-0.037926082;0
7.335;441.122;326.18;0.246202469;0
1.871;475.747;401.522;0.557775276;0
98.946;524.803;367.961;0.022483913;0
1.087;509.027;360.321;-0.043690971;0
1.046;536.214;399.917;0.174136065;0
0.258;587.254;432.753;0.470206381;0
25.523;356.073;239.867;0.110729652;0
30.667;405.476;179.404;0.313417072;0
35.779;366.43;290.159;-0.359242788;0
24.95;171.33;136.148;-0.225803747;0
0;332.417;0;-0.324300171;0
0;356.653;149.349;0.449623483;0
658.958;294.217;128.97;-0.041661744;0
380.321;207.92;106.293;0.165032739;0
255.506;270.193;103.387;1.243104304;0
365.841;424.254;286.437;0.547997527;0
253.27;411.602;245.281;-0.276030311;0
419.331;352.621;140.646;0.32909901;0
13.48;517.029;357.017;-0.492482415;0
13.351;280.057;303.038;3.230511337;0
13.903;692.764;567.882;0.693692043;0
56.695;829.119;706.866;-0.443301895;0
18.793;376.585;329.907;-0.406808644;0
9.21;149.298;-27.076;-0.53608803;0
12.327;13.097;-139.704;-0.904552417;0
6.6;49;24.1;-0.47826087;0
38.8;20.4;-17.6;1.458333333;0
0;0;0;-1;0
0.281;2.192;0.956;5.045472402;0
0.19;9.252;-0.617;1.106094328;0
5.474;13.716;2.169;0.041179218;0
2.433;24.897;3.247;0.647941551;0
2.229;36.277;1.045;0.293394474;0
3.445;42.922;13.684;1.105302163;0
2.412;49.871;12.147;-0.51295861;0
32.605;55.91;42.24;0.834136801;0
344.377;168.324;13.963;1.153533163;0
344.704;261.611;134.875;-0.060648725;0
347.964;284.543;138.531;0.2954886;0
0.185;1.74;-0.648;0.187031274;0
8.874;-0.464;-2.09;0.20420579;0
27.427;17.306;13.463;0.841417457;0
29.338;42.186;32.349;0.684040271;0
1.986;111.648;84.852;0.708723065;0
2.993;111.411;93.948;-0.416841229;0
0.215;-169.906;8.561;-0.767280814;0
0.002;3.592;-1.392;-0.354166667;0
5.714;70.379;51.763;-0.077803481;0
2.432;57.372;36.608;-0.070443427;0
1.867;60.948;42.627;3.628323416;0
6.367;56.292;38.538;0.561234812;0
11.833;125.922;74.14;0.789439419;0
5.467;168.041;114.665;-0.482919678;0
37.674;19.896;-24.448;0.204095206;0
9.302;-18.052;-20.451;0.099743673;0
0;-54.239;50.38;-0.676861068;0
0;-30.523;-34.945;0.243895954;0
0;-25.674;-5.296;1.341013426;0
0;-85.84;-52.737;-0.385007153;0
0;-41.782;-26.405;0.418226259;0
83.589;-41.52;-37.077;-0.466704356;0
13.709;-21.963;-39.21;-0.593538762;0
0;-22.91;-23.892;-0.717587188;0
0;-19.77;-16.475;2.12317829;0
4.842;0.153;-3.134;0.63431677;0
2.622;5.702;6.286;1.046075362;0
0.149;8.841;4.098;1.358500323;0
0.033;22.769;1.737;5.391718602;0
0.207;38.272;-4.21;-0.663411627;0
0.118;10.396;16.619;0.737937905;0
0.065;-8.041;4.306;-0.703644274;0
30.06;-20.371;27.693;0.216236162;0
0.019;13.449;-15.847;1.991023402;0
0;7.361;16.72;-0.09080338;0
0;-17.322;-17.374;-0.683431702;0
0;-43.842;-25.064;0.006516648;0
0;8.335;-2.969;0.115235205;0
0;-12.712;-23.038;-0.178823916;0
0;-3.762;-4.263;0.471113677;0
0.561;-7.334;-4.11;-0.548233653;0
0.841;-10.735;0.994;-0.557318206;0
0;-14.292;-10.108;-0.21711913;0
0;15.092;9.248;2.767109491;0
0;10.386;-14.793;-0.194170116;0
1.865;18.22;11.283;0.135652325;0
2.707;20.513;11.66;0.510330425;0
3.03;34.233;16.176;0.430370348;0
13.037;42.048;23.45;0.11595934;0
16.317;49.166;23.507;0.576214831;0
29.519;75.468;31.927;0.037019583;0
24.801;83.832;35.583;-0.156321343;0
2.771;12.423;0.224;-0.054386893;0
1.095;15.127;4.161;-0.01835365;0
0.635;24.751;14.623;0.345425794;0
41.591;-92.476;174.515;4.786126693;0
59.624;-223.382;-217.849;-0.001776845;0
414.908;-465.796;-789.884;-0.03272446;0
34.382;21.654;-15.026;-0.309999682;0
35.815;15.398;0.531;-0.850913235;0
1.214;16.484;10.585;0.391788448;0
0.322;22.293;18.473;0.719845049;0
3.963;23.761;7.715;3.563728225;0
14.559;87.62;9.753;0.294591979;0
15.423;94.668;24.871;0.207573434;0
13.769;87.61;51.063;-0.680449195;0
19.871;80.408;39.879;-0.833330501;0
15.969;82.842;54.697;9.099014666;0
0;95.047;51.629;0.957464819;0
2.45;122.528;141.796;1.984164449;0
1710;1726;1597;-0.04;0
1561;1669;1236;0.286458333;0
1153;2026;1337;-0.117408907;0
761;2514;2432;0.206422018;0
1256;2407;1663;0.159695817;0
1647;2581;2094;0.116380328;0
2797.932;3114.272;2541.653;0.283421832;0
8830.383;4455.975;2699.767;0.685491991;0
6747.156;8548.712;5133.358;-0.28726636;0
6731.826;7023.778;4885.759;-0.098914729;0
4192.951;6237.527;4686.795;-0.099793531;0
5503.629;7690.468;6768.368;0.494648318;0
4648.949;9399.434;5736.05;0.335038363;0
3264.839;10197.146;7171.515;0.126819923;0
2129.996;11883.898;7968.349;0.173070384;0
2254.703;13068.225;8341.234;0.032753623;0
2467.839;11565.298;9324.338;-0.402342377;0
5166.686;10045.299;6829.198;0.251964053;0
5900.724;15815.321;7486.37;0.048012003;0
6648.663;11038.726;5344.876;-0.007519414;0
5201.877;9252.617;7794.245;-0.288484372;0
6385.189;7293.226;5683.837;0.363479739;0
4995.293;2267.727;3747.68;-0.231079477;0
7830.424;642.853;5266.615;-0.398282011;0
7484.534;5120.886;4104.729;0.36517265;0
5257.221;6313.955;6146.849;0.30106647;0
0;-3.824;-1.786;0.22180424;0
20.691;1.048;8.158;0.819505095;0
2.201;-9.89;-5.915;-0.549799612;0
4.71;-15.427;-0.373;-0.276125852;0
36.995;3.929;-2.366;2.027808724;0
21.446;-2.839;-3.937;-0.518081703;0
28.026;0.063;10.291;-1;0
4.466;18.193;23.661;-0.099222136;0
5.917;-8.411;-11.476;0.315891436;0
